Id,Label,timeset,d0,indegree,outdegree,Degree
Actor,Actor,,0,2,0,2
Oscar Dias Correia,Oscar Dias Correia,,0,14,0,14
University Of Florida,University Of Florida,,0,3,0,3
South African Overseas Expeditionary Force,South African Overseas Expeditionary Force,,0,2,0,2
Tivadar Puskás,Tivadar Puskás,,0,2,0,2
Afrikaans,Afrikaans,,0,2,0,2
São Borja,São Borja,,0,5,0,5
Indo-Tibetan Border Police,Indo-Tibetan Border Police,,0,2,0,2
Governorate Of New Toledo,Governorate Of New Toledo,,0,2,0,2
University Of The State Of Paraná,University Of The State Of Paraná,,0,3,0,3
Scuba Diving,Scuba Diving,,0,3,0,3
Apiaká Language,Apiaká Language,,0,4,0,4
Greater Poland Uprising (1806),Greater Poland Uprising (1806),,0,2,0,2
Pirapemas,Pirapemas,,0,3,0,3
Taquito,Taquito,,0,3,0,3
Real River (Brazil),Real River (Brazil),,0,2,0,2
Race And Ethnicity In Colombia,Race And Ethnicity In Colombia,,0,3,0,3
Linsen Mit Spätzle,Linsen Mit Spätzle,,0,2,0,2
Physics,Physics,,0,6,0,6
Catholic Church In Ghana,Catholic Church In Ghana,,0,2,0,2
Soju,Soju,,0,2,0,2
Introduced Species,Introduced Species,,0,4,0,4
Argentine Confederation,Argentine Confederation,,0,7,0,7
Macau,Macau,,0,11,0,11
Geraldo Holanda Cavalcanti,Geraldo Holanda Cavalcanti,,0,15,0,15
Barbuda,Barbuda,,0,2,0,2
Armed Police Force (Nepal),Armed Police Force (Nepal),,0,2,0,2
Roman Catholic Diocese Of Campos,Roman Catholic Diocese Of Campos,,0,2,0,2
"Cafelândia, São Paulo","Cafelândia, São Paulo",,0,2,0,2
Carlos Carmelo Vasconcellos Motta,Carlos Carmelo Vasconcellos Motta,,0,2,0,2
All Saints Bay,All Saints Bay,,0,2,0,2
Turkish–Armenian War,Turkish–Armenian War,,0,2,0,2
Banana Beer,Banana Beer,,0,2,0,2
Roman Catholic Diocese Of Coroatá,Roman Catholic Diocese Of Coroatá,,0,2,0,2
Military Police (Republic Of Korea),Military Police (Republic Of Korea),,0,2,0,2
Human Trafficking In The United States,Human Trafficking In The United States,,0,4,0,4
Antônio Austregésilo Rodrigues De Lima,Antônio Austregésilo Rodrigues De Lima,,0,14,0,14
"Pio Xii, Maranhão","Pio Xii, Maranhão",,0,3,0,3
São João Do Rio Do Peixe,São João Do Rio Do Peixe,,0,2,0,2
Brazilians Of Spanish Descent,Brazilians Of Spanish Descent,,0,7,237,244
Brazil Women'S National Under-23 Volleyball Team,Brazil Women'S National Under-23 Volleyball Team,,0,4,0,4
2017 Fifa Confederations Cup,2017 Fifa Confederations Cup,,0,2,0,2
Poutine,Poutine,,0,2,0,2
Marquinhos,Marquinhos,,0,2,0,2
Immediate Geographic Region Of Caxambu-Baependi,Immediate Geographic Region Of Caxambu-Baependi,,0,4,0,4
Feuilleton,Feuilleton,,0,2,0,2
Aliens And Border Protection Branch (Greece),Aliens And Border Protection Branch (Greece),,0,2,0,2
Boa Vista Do Tupim,Boa Vista Do Tupim,,0,4,0,4
Crustacean,Crustacean,,0,5,0,5
Hibito–Cholon Languages,Hibito–Cholon Languages,,0,2,0,2
International Human Rights Instruments,International Human Rights Instruments,,0,2,0,2
Court Of Military Justice Of Rio Grande Do Sul,Court Of Military Justice Of Rio Grande Do Sul,,0,2,0,2
"Parecis, Rondônia","Parecis, Rondônia",,0,2,0,2
Caratinga,Caratinga,,0,4,0,4
Belize–Brazil Relations,Belize–Brazil Relations,,0,6,0,6
São José Do Barreiro,São José Do Barreiro,,0,2,0,2
Banda Calypso,Banda Calypso,,0,2,0,2
Universidade Federal De Santa Catarina,Universidade Federal De Santa Catarina,,0,3,0,3
Mamonas Assassinas,Mamonas Assassinas,,0,4,0,4
Human Rights,Human Rights,,0,6,0,6
Porciúncula,Porciúncula,,0,5,0,5
Marcelino Vieira,Marcelino Vieira,,0,2,0,2
Benin Cuisine,Benin Cuisine,,0,2,0,2
Itobi,Itobi,,0,2,0,2
Liberalism In Brazil,Liberalism In Brazil,,0,2,0,2
Ibrahim Pasha Of Egypt,Ibrahim Pasha Of Egypt,,0,2,0,2
Salvador (Bahia),Salvador (Bahia),,0,2,0,2
Araucaria Angustifolia,Araucaria Angustifolia,,0,5,0,5
Iso 11992,Iso 11992,,0,2,0,2
Greater São Paulo,Greater São Paulo,,0,18,0,18
Gracie Barra,Gracie Barra,,0,2,0,2
1983 Formula One World Championship,1983 Formula One World Championship,,0,2,0,2
Transport In Paraguay,Transport In Paraguay,,0,2,0,2
São Gonçalo Do Rio Abaixo,São Gonçalo Do Rio Abaixo,,0,4,0,4
Brasília Metro,Brasília Metro,,0,14,73,87
Piracy,Piracy,,0,2,0,2
"Santa Helena, Santa Catarina","Santa Helena, Santa Catarina",,0,2,0,2
Butiá,Butiá,,0,3,0,3
Punta Arenas,Punta Arenas,,0,2,0,2
Blaser R93 Tactical,Blaser R93 Tactical,,0,2,0,2
Universidade Do Estado Do Pará,Universidade Do Estado Do Pará,,0,3,0,3
Boa Vista Do Sul,Boa Vista Do Sul,,0,3,0,3
Itambé Do Mato Dentro,Itambé Do Mato Dentro,,0,4,0,4
"Pinheiros, Espírito Santo","Pinheiros, Espírito Santo",,0,3,0,3
São Sebastião Do Uatumã,São Sebastião Do Uatumã,,0,2,0,2
Chapada Diamantina National Park,Chapada Diamantina National Park,,0,5,0,5
"Guadalupe, Piauí","Guadalupe, Piauí",,0,2,0,2
Shinto,Shinto,,0,4,0,4
Serra Da Bodoquena National Park,Serra Da Bodoquena National Park,,0,2,0,2
Cervical Vertebrae,Cervical Vertebrae,,0,2,0,2
Tuyuca Language,Tuyuca Language,,0,6,0,6
Drauzio Varella,Drauzio Varella,,0,2,0,2
Gongogi,Gongogi,,0,4,0,4
"Ecoporanga, Espírito Santo","Ecoporanga, Espírito Santo",,0,3,0,3
Sergei Rachmaninoff,Sergei Rachmaninoff,,0,5,0,5
Natividade Da Serra,Natividade Da Serra,,0,2,0,2
Donatário,Donatário,,0,2,0,2
Avibras,Avibras,,0,6,0,6
Sì (Dessert),Sì (Dessert),,0,2,0,2
Candied Almonds,Candied Almonds,,0,2,0,2
Agritourism,Agritourism,,0,2,0,2
Religion In Eswatini,Religion In Eswatini,,0,2,0,2
Várzea Do Poço,Várzea Do Poço,,0,4,0,4
Case Ih,Case Ih,,0,3,0,3
Line 5 (São Paulo Metro),Line 5 (São Paulo Metro),,0,3,0,3
Samuel Eliot Morison,Samuel Eliot Morison,,0,3,0,3
"Artur Silveira Da Mota, Baron Of Jaceguai","Artur Silveira Da Mota, Baron Of Jaceguai",,0,14,0,14
Hapkido,Hapkido,,0,4,0,4
Supreme Federal Court Of Brazil,Supreme Federal Court Of Brazil,,0,5,284,289
Riocentro Attack,Riocentro Attack,,0,5,0,5
Ateneo De Lengua Y Cultura Guaraní,Ateneo De Lengua Y Cultura Guaraní,,0,2,0,2
Guarabira,Guarabira,,0,2,0,2
Brejo Do Cruz,Brejo Do Cruz,,0,2,0,2
European Convention For The Prevention Of Torture And Inhuman Or Degrading Treatment Or Punishment,European Convention For The Prevention Of Torture And Inhuman Or Degrading Treatment Or Punishment,,0,2,0,2
Piau,Piau,,0,4,0,4
Jews In Brazil,Jews In Brazil,,0,2,0,2
Valentim Gentil,Valentim Gentil,,0,2,0,2
"Alfredo D'Escragnolle Taunay, Viscount Of Taunay","Alfredo D'Escragnolle Taunay, Viscount Of Taunay",,0,16,0,16
Caixa Econômica Federal,Caixa Econômica Federal,,0,7,0,7
Virgin Mary,Virgin Mary,,0,2,0,2
Amonap Language,Amonap Language,,0,6,0,6
Mensalão,Mensalão,,0,9,0,9
João And The Knife,João And The Knife,,0,4,0,4
Bangladesh Police,Bangladesh Police,,0,2,0,2
Drift (Linguistics),Drift (Linguistics),,0,2,0,2
National Assembly (Democratic Republic Of The Congo),National Assembly (Democratic Republic Of The Congo),,0,2,0,2
Banana Cue,Banana Cue,,0,2,0,2
Barra Velha,Barra Velha,,0,2,0,2
Qatif,Qatif,,0,6,0,6
Religion In Belgium,Religion In Belgium,,0,2,0,2
São Paulo International Film Festival,São Paulo International Film Festival,,0,9,142,151
Line 7 (Cptm),Line 7 (Cptm),,0,2,0,2
Home Appliance Industry,Home Appliance Industry,,0,2,0,2
Bovine Spongiform Encephalopathy,Bovine Spongiform Encephalopathy,,0,2,0,2
Campeonato Carioca,Campeonato Carioca,,0,3,0,3
Paraty Plane Crash,Paraty Plane Crash,,0,8,0,8
Cambuci,Cambuci,,0,5,0,5
Brigade,Brigade,,0,3,0,3
George Onslow (Composer),George Onslow (Composer),,0,5,0,5
13Th Legislature Of The General Assembly,13Th Legislature Of The General Assembly,,0,6,0,6
Jean De Léry,Jean De Léry,,0,3,0,3
Artur Bernardes,Artur Bernardes,,0,4,0,4
Samba De Cumbuca,Samba De Cumbuca,,0,16,0,16
Latin Europe,Latin Europe,,0,3,0,3
Luxembourg Space Agency,Luxembourg Space Agency,,0,2,0,2
Dezesseis De Novembro,Dezesseis De Novembro,,0,3,0,3
Constantinople Agreement,Constantinople Agreement,,0,2,0,2
"Francisco António, Prince Of Beira","Francisco António, Prince Of Beira",,0,6,0,6
Palm Oil,Palm Oil,,0,12,0,12
"Ministry Of Women, Family And Human Rights","Ministry Of Women, Family And Human Rights",,0,4,0,4
Battle Of Monte Castello,Battle Of Monte Castello,,0,6,0,6
Interest Rate,Interest Rate,,0,4,0,4
Herpetology,Herpetology,,0,2,0,2
Soviet Union,Soviet Union,,0,25,0,25
Montenegro,Montenegro,,0,3,0,3
Brazilian Highway System,Brazilian Highway System,,0,18,343,361
Capitulation Of Pasewalk,Capitulation Of Pasewalk,,0,2,0,2
Catuji,Catuji,,0,4,0,4
Orbital Angular Momentum Multiplexing,Orbital Angular Momentum Multiplexing,,0,2,0,2
Budapest,Budapest,,0,2,0,2
João Carlos Martins,João Carlos Martins,,0,17,0,17
Dumpling,Dumpling,,0,2,0,2
Tupiniquim,Tupiniquim,,0,8,0,8
Ireland And World War I,Ireland And World War I,,0,2,0,2
Manifesto Antropófago,Manifesto Antropófago,,0,3,0,3
Body Of European Regulators For Electronic Communications,Body Of European Regulators For Electronic Communications,,0,2,0,2
Catholic Church In East Timor,Catholic Church In East Timor,,0,2,0,2
Nova Pádua,Nova Pádua,,0,5,0,5
Estádio Do Canindé,Estádio Do Canindé,,0,5,0,5
Serbian Campaign,Serbian Campaign,,0,2,0,2
Cifantuan,Cifantuan,,0,2,0,2
Kokopo,Kokopo,,0,2,0,2
Clotel,Clotel,,0,2,0,2
Pêro Vaz De Caminha,Pêro Vaz De Caminha,,0,10,22,32
Taquarivaí,Taquarivaí,,0,2,0,2
National Science Foundation,National Science Foundation,,0,2,0,2
Hydropower,Hydropower,,0,2,0,2
Junkanoo,Junkanoo,,0,2,0,2
Siderópolis,Siderópolis,,0,2,0,2
Apiaí,Apiaí,,0,4,0,4
Sento Sé,Sento Sé,,0,4,0,4
Imperial Patrianovist Guard,Imperial Patrianovist Guard,,0,5,0,5
Canoeing,Canoeing,,0,4,0,4
Romanticism In France,Romanticism In France,,0,4,0,4
Rare-Earth Element,Rare-Earth Element,,0,3,0,3
American Whiskey,American Whiskey,,0,2,0,2
Joseph Joachim,Joseph Joachim,,0,5,0,5
Legislative Assembly Of Paraná,Legislative Assembly Of Paraná,,0,6,0,6
Nanuque,Nanuque,,0,4,0,4
Water Resistant Mark,Water Resistant Mark,,0,2,0,2
United States Of Brazil,United States Of Brazil,,0,2,0,2
Mogeiro,Mogeiro,,0,2,0,2
Cabo De São Tomé,Cabo De São Tomé,,0,2,0,2
Icaraí De Minas,Icaraí De Minas,,0,4,0,4
Feni (Liquor),Feni (Liquor),,0,2,0,2
Infante Of Portugal,Infante Of Portugal,,0,6,0,6
Iso 14224,Iso 14224,,0,2,0,2
Rapid Transit,Rapid Transit,,0,16,0,16
Joffre Soares,Joffre Soares,,0,2,0,2
Rio Vermelho (Neighborhood),Rio Vermelho (Neighborhood),,0,2,0,2
British Expeditionary Force (World War I),British Expeditionary Force (World War I),,0,2,0,2
Ribeirão Do Sul,Ribeirão Do Sul,,0,2,0,2
Pierre Révoil,Pierre Révoil,,0,4,0,4
José De Espronceda,José De Espronceda,,0,4,0,4
Chamber Of Deputies Of France,Chamber Of Deputies Of France,,0,2,0,2
Honolulu Rail Transit,Honolulu Rail Transit,,0,2,0,2
Salvador Da Bahia,Salvador Da Bahia,,0,6,981,987
Barra (Neighbourhood),Barra (Neighbourhood),,0,2,0,2
Voiced Postalveolar Fricative,Voiced Postalveolar Fricative,,0,2,0,2
Maria Ignez Mantovani,Maria Ignez Mantovani,,0,16,0,16
Senate (Portugal),Senate (Portugal),,0,2,0,2
Commissariat For Refugees And Migration (Serbia),Commissariat For Refugees And Migration (Serbia),,0,2,0,2
Pdf/A,Pdf/A,,0,2,0,2
Scorpius,Scorpius,,0,2,0,2
History Of Brazilian Nationality,History Of Brazilian Nationality,,0,19,0,19
Gabriela Guimarães,Gabriela Guimarães,,0,2,0,2
Cyrillic Script,Cyrillic Script,,0,2,0,2
Go-Around,Go-Around,,0,2,0,2
Jean Lannes,Jean Lannes,,0,2,0,2
Iso/Iec 7811,Iso/Iec 7811,,0,2,0,2
Urban Forest,Urban Forest,,0,2,0,2
"Tapiraí, Minas Gerais","Tapiraí, Minas Gerais",,0,4,0,4
Rogério Carvalho Santos,Rogério Carvalho Santos,,0,5,0,5
Canadian Brazilians,Canadian Brazilians,,0,22,0,22
Ibge Census,Ibge Census,,0,2,0,2
1867 Brazilian Legislative Election,1867 Brazilian Legislative Election,,0,8,0,8
"Afonso Celso, Viscount Of Ouro Preto","Afonso Celso, Viscount Of Ouro Preto",,0,15,0,15
"São José Do Divino, Minas Gerais","São José Do Divino, Minas Gerais",,0,4,0,4
Grande Sertão Veredas National Park,Grande Sertão Veredas National Park,,0,3,0,3
São José Do Alegre,São José Do Alegre,,0,4,0,4
"Guaraci, São Paulo","Guaraci, São Paulo",,0,2,0,2
Anagé,Anagé,,0,4,0,4
Citrus,Citrus,,0,2,0,2
2016 Olympic Games,2016 Olympic Games,,0,3,0,3
Post-Romanticism,Post-Romanticism,,0,5,0,5
Slovak Language,Slovak Language,,0,6,0,6
Silvianópolis,Silvianópolis,,0,4,0,4
Thomas Mann,Thomas Mann,,0,2,0,2
Lacerdópolis,Lacerdópolis,,0,2,0,2
Brazil Men'S National Junior Handball Team,Brazil Men'S National Junior Handball Team,,0,4,0,4
Court Of Justice Of Mato Grosso,Court Of Justice Of Mato Grosso,,0,2,0,2
Engenheiro Caldas,Engenheiro Caldas,,0,4,0,4
1988 Brazilian Municipal Elections,1988 Brazilian Municipal Elections,,0,8,0,8
Irish House Of Commons,Irish House Of Commons,,0,2,0,2
Baltic Countries,Baltic Countries,,0,2,0,2
Irish Brazilian,Irish Brazilian,,0,23,0,23
Caipira Dialect,Caipira Dialect,,0,4,0,4
Gonzalo Fernández De Oviedo Y Valdés,Gonzalo Fernández De Oviedo Y Valdés,,0,2,0,2
Latvian Diaspora,Latvian Diaspora,,0,22,0,22
Giramundo Teatro De Bonecos,Giramundo Teatro De Bonecos,,0,16,0,16
Battle Of Paris (1814),Battle Of Paris (1814),,0,2,0,2
Afonso Pena,Afonso Pena,,0,20,0,20
Alberto Fernández,Alberto Fernández,,0,3,0,3
Cradle (Wrestling),Cradle (Wrestling),,0,2,0,2
American And British English Differences,American And British English Differences,,0,2,0,2
Memoirs Of Prison,Memoirs Of Prison,,0,7,0,7
Korea Customs Service,Korea Customs Service,,0,2,0,2
Pontifícia Universidade Católica De Campinas,Pontifícia Universidade Católica De Campinas,,0,2,0,2
Vale Do Itajaí,Vale Do Itajaí,,0,6,0,6
Microregions Of Brazil,Microregions Of Brazil,,0,11,128,139
Remanso,Remanso,,0,5,0,5
Nova Prata,Nova Prata,,0,4,0,4
Sweden National Football Team,Sweden National Football Team,,0,3,0,3
Roman Catholic Diocese Of Três Lagoas,Roman Catholic Diocese Of Três Lagoas,,0,2,0,2
"Ruy Barbosa, Bahia","Ruy Barbosa, Bahia",,0,4,0,4
Cessna 208,Cessna 208,,0,2,0,2
Iso 15919,Iso 15919,,0,2,0,2
Brazil At The Lusophony Games,Brazil At The Lusophony Games,,0,2,0,2
Consultative Council (Bahrain),Consultative Council (Bahrain),,0,2,0,2
General Directorate Of Migration And Citizenship (Uzbekistan),General Directorate Of Migration And Citizenship (Uzbekistan),,0,2,0,2
Frimesa,Frimesa,,0,2,0,2
1989 Brazilian Grand Prix,1989 Brazilian Grand Prix,,0,2,0,2
Solano Trindade,Solano Trindade,,0,16,0,16
Kuwait Air Force,Kuwait Air Force,,0,2,0,2
Jerusa Burmann Viecili,Jerusa Burmann Viecili,,0,8,0,8
Seringueiras,Seringueiras,,0,2,0,2
Hand-To-Hand Combat,Hand-To-Hand Combat,,0,4,0,4
Congregation Shearith Israel,Congregation Shearith Israel,,0,2,0,2
"Miguel Da Paz, Prince Of Portugal","Miguel Da Paz, Prince Of Portugal",,0,2,0,2
Habitat,Habitat,,0,2,0,2
Kano Jigoro,Kano Jigoro,,0,2,0,2
Panocha Mani,Panocha Mani,,0,2,0,2
Brazil Women'S National Water Polo Team,Brazil Women'S National Water Polo Team,,0,4,0,4
Burundi Revenue Authority,Burundi Revenue Authority,,0,2,0,2
Esmeralda Language,Esmeralda Language,,0,2,0,2
Santa Rita De Cássia,Santa Rita De Cássia,,0,4,0,4
Fluvial,Fluvial,,0,2,0,2
Iso 25964,Iso 25964,,0,2,0,2
Armenians,Armenians,,0,3,0,3
Museu De Arte De São Paulo,Museu De Arte De São Paulo,,0,18,0,18
Hunsrückisch,Hunsrückisch,,0,8,0,8
Interested Parties Information,Interested Parties Information,,0,2,0,2
"Diamante, Paraíba","Diamante, Paraíba",,0,2,0,2
São João Do Soter,São João Do Soter,,0,3,0,3
Brazilian National Archives,Brazilian National Archives,,0,23,0,23
Alfred De Musset,Alfred De Musset,,0,5,0,5
"Centenário, Rio Grande Do Sul","Centenário, Rio Grande Do Sul",,0,3,0,3
Kimi Räikkönen,Kimi Räikkönen,,0,2,0,2
Miradouro,Miradouro,,0,5,0,5
Sport Club Internacional,Sport Club Internacional,,0,4,0,4
Houghton Mifflin Harcourt,Houghton Mifflin Harcourt,,0,2,0,2
Diogo Castor De Mattos,Diogo Castor De Mattos,,0,8,0,8
Valeri Polyakov,Valeri Polyakov,,0,2,0,2
Renan Dal Zotto,Renan Dal Zotto,,0,3,0,3
Eunápolis,Eunápolis,,0,4,0,4
Jarinu,Jarinu,,0,2,0,2
Mineiro,Mineiro,,0,4,0,4
Vicência,Vicência,,0,2,0,2
Germanic People,Germanic People,,0,3,0,3
Forró,Forró,,0,16,97,113
Brazil National Under-15 Football Team,Brazil National Under-15 Football Team,,0,4,0,4
Volleyball In Brazil,Volleyball In Brazil,,0,2,0,2
Catholic Church In Jamaica,Catholic Church In Jamaica,,0,2,0,2
African Cuisine,African Cuisine,,0,7,0,7
International Civil Aviation Organization,International Civil Aviation Organization,,0,4,0,4
Al Jazeera Media Network,Al Jazeera Media Network,,0,3,0,3
Osvaldo Cruz,Osvaldo Cruz,,0,2,0,2
Football At The 2012 Summer Olympics – Men'S Tournament,Football At The 2012 Summer Olympics – Men'S Tournament,,0,2,0,2
Sérgio Rodrigues (Architect),Sérgio Rodrigues (Architect),,0,17,0,17
Evangelism,Evangelism,,0,2,0,2
Latvia,Latvia,,0,4,0,4
Guaraciama,Guaraciama,,0,4,0,4
Brazil–Norway Relations,Brazil–Norway Relations,,0,6,0,6
Ghanaian Germans,Ghanaian Germans,,0,2,0,2
Apurinã,Apurinã,,0,3,0,3
Iranian Peoples,Iranian Peoples,,0,4,0,4
European Convention On Human Rights,European Convention On Human Rights,,0,2,0,2
Balomar Language,Balomar Language,,0,2,0,2
Pampulha Modern Ensemble,Pampulha Modern Ensemble,,0,10,0,10
Sindicato Nacional Da Indústria De Componentes Para Veículos Automotores,Sindicato Nacional Da Indústria De Componentes Para Veículos Automotores,,0,2,0,2
Archbishop,Archbishop,,0,4,0,4
Glorinha,Glorinha,,0,4,0,4
Characiformes,Characiformes,,0,2,0,2
Vaza Jato,Vaza Jato,,0,8,0,8
"Barcelona, Rio Grande Do Norte","Barcelona, Rio Grande Do Norte",,0,2,0,2
Amerigo Vespucci,Amerigo Vespucci,,0,14,0,14
Marcus Almeida,Marcus Almeida,,0,2,0,2
Equatorial Climate,Equatorial Climate,,0,4,0,4
Saint Peter And Paul Rocks,Saint Peter And Paul Rocks,,0,2,0,2
General Aviation,General Aviation,,0,2,0,2
Saint Helena,Saint Helena,,0,8,0,8
Mortal Sin (Film),Mortal Sin (Film),,0,4,0,4
Imbé De Minas,Imbé De Minas,,0,4,0,4
Hasidic Judaism,Hasidic Judaism,,0,2,0,2
Conselheiro Lafaiete,Conselheiro Lafaiete,,0,4,0,4
Aurélio Miguel,Aurélio Miguel,,0,3,0,3
Helena Kolody,Helena Kolody,,0,16,0,16
Guapimirim,Guapimirim,,0,8,0,8
Pc-461-Class Submarine Chaser,Pc-461-Class Submarine Chaser,,0,2,0,2
Tupí Language,Tupí Language,,0,2,0,2
Passing (Racial Identity),Passing (Racial Identity),,0,2,0,2
Federal University Of Ouro Preto,Federal University Of Ouro Preto,,0,4,0,4
Law Enforcement In Mongolia,Law Enforcement In Mongolia,,0,2,0,2
Cuiabá River,Cuiabá River,,0,2,0,2
Krikati,Krikati,,0,3,0,3
Yamandu Costa,Yamandu Costa,,0,2,0,2
Kwinti People,Kwinti People,,0,2,0,2
Estelita Rodrigues Borralho,Estelita Rodrigues Borralho,,0,16,0,16
Sesame Seed Candy,Sesame Seed Candy,,0,2,0,2
"Óbidos, Pará","Óbidos, Pará",,0,7,0,7
Anima Mundi (Event),Anima Mundi (Event),,0,6,0,6
American Samoa Fono,American Samoa Fono,,0,2,0,2
Oswaldo Cruz Foundation,Oswaldo Cruz Foundation,,0,2,0,2
Pompey,Pompey,,0,2,0,2
Sociologist,Sociologist,,0,2,0,2
Pirassununga,Pirassununga,,0,4,0,4
Religion In Australia,Religion In Australia,,0,2,0,2
Kabbalah,Kabbalah,,0,2,0,2
Race And Ethnicity In Nicaragua,Race And Ethnicity In Nicaragua,,0,2,0,2
Bagamoyo,Bagamoyo,,0,2,0,2
39Th Legislature Of The National Congress,39Th Legislature Of The National Congress,,0,6,0,6
Voiced Palatal Nasal,Voiced Palatal Nasal,,0,4,0,4
Agostinho De Jesus,Agostinho De Jesus,,0,2,0,2
Miguel Arraes,Miguel Arraes,,0,3,0,3
Footlock,Footlock,,0,2,0,2
Estrela D'Oeste,Estrela D'Oeste,,0,3,0,3
Viruá National Park,Viruá National Park,,0,3,0,3
Benjamin Constant,Benjamin Constant,,0,6,0,6
Polícia Militar Do Estado De São Paulo,Polícia Militar Do Estado De São Paulo,,0,2,0,2
Lyndon B. Johnson,Lyndon B. Johnson,,0,2,0,2
"Oswaldo Cruz, Rio De Janeiro","Oswaldo Cruz, Rio De Janeiro",,0,3,0,3
Marseille,Marseille,,0,4,0,4
Castle Of Vila Viçosa,Castle Of Vila Viçosa,,0,5,0,5
Carpet,Carpet,,0,2,0,2
Anísio De Abreu,Anísio De Abreu,,0,2,0,2
Albert Einstein Israelite Hospital,Albert Einstein Israelite Hospital,,0,3,0,3
Trotskyism,Trotskyism,,0,2,0,2
Monarchy Of Canada,Monarchy Of Canada,,0,2,0,2
Abc-Clio,Abc-Clio,,0,4,0,4
First Inauguration Of Dilma Rousseff,First Inauguration Of Dilma Rousseff,,0,2,0,2
Bean Salad,Bean Salad,,0,2,0,2
Maghreb,Maghreb,,0,4,0,4
"Ilhabela, São Paulo","Ilhabela, São Paulo",,0,2,0,2
Short Film,Short Film,,0,3,0,3
"Serra Branca, Paraíba","Serra Branca, Paraíba",,0,2,0,2
Arab Satellite Communications Organization,Arab Satellite Communications Organization,,0,2,0,2
United States Air Force Intelligence,United States Air Force Intelligence,,0,2,0,2
Brazilian Mythology,Brazilian Mythology,,0,170,34,204
Condeúba,Condeúba,,0,4,0,4
Roman Catholic Diocese Of Iguatú,Roman Catholic Diocese Of Iguatú,,0,2,0,2
"Joaquim Marques Lisboa, Marquis Of Tamandaré","Joaquim Marques Lisboa, Marquis Of Tamandaré",,0,15,0,15
Catholic Church In Bulgaria,Catholic Church In Bulgaria,,0,2,0,2
Vale (Company),Vale (Company),,0,8,0,8
Rwanda Revenue Authority,Rwanda Revenue Authority,,0,2,0,2
Br-010,Br-010,,0,3,0,3
Brotas De Macaúbas,Brotas De Macaúbas,,0,4,0,4
Vila João Pessoa,Vila João Pessoa,,0,2,0,2
Marta Suplicy,Marta Suplicy,,0,14,0,14
Arabic Language,Arabic Language,,0,6,0,6
Paulo Setúbal,Paulo Setúbal,,0,14,0,14
Iso 10303,Iso 10303,,0,2,0,2
Itanhandu,Itanhandu,,0,4,0,4
Quinteto Violado,Quinteto Violado,,0,16,0,16
Gwaha-Ju,Gwaha-Ju,,0,2,0,2
Anointing Of The Sick In The Catholic Church,Anointing Of The Sick In The Catholic Church,,0,2,0,2
Bianca Matte,Bianca Matte,,0,2,0,2
Abelardo Luz,Abelardo Luz,,0,2,0,2
